,NUTS_code,lat,lng
1314,NL33A,51.825950000000006,4.85144
1315,NL34,51.686499999999995,3.90689
1316,NL341,51.308949999999996,3.80102
1317,NL342,51.686499999999995,3.90689
1318,NL4,51.2912,5.20761
1319,NL41,51.52445,5.119294999999999
1320,NL411,51.544349999999994,4.554695
1321,NL412,51.60815,4.974774999999999
1322,NL413,51.69045,5.5647649999999995
1323,NL414,51.393649999999994,5.50112
1324,NL42,51.255849999999995,5.89534
1325,NL421,51.5,6.03124
1326,NL422,51.189499999999995,5.870545
1327,NL423,50.9071,5.865495
1328,NO,60.47465,5.102640000000001
1329,NO0,60.47465,5.102640000000001
1330,NO01,60.047250000000005,11.134799999999998
1331,NO011,59.9815,10.7172
1332,NO012,59.9028,10.4923
1333,NO02,61.26845,10.109955
1334,NO021,61.26845,11.227315
1335,NO022,61.2521,9.251555000000002
1336,NO03,59.33945,11.3
1337,NO031,59.33945,11.3
1338,NO032,60.24295,9.02832
1339,NO033,59.328,10.13815
1340,NO034,59.47725,8.496355
1341,NO04,58.911249999999995,7.270515
1342,NO041,58.90365,8.098775
1343,NO042,58.580799999999996,7.29537
1344,NO043,59.0668,6.194865
1345,NO05,60.47465,5.102640000000001
1346,NO051,60.47465,5.102640000000001
1347,NO052,61.1298,4.887575
1348,NO053,63.049,7.539825
1349,NO06,64.90270000000001,11.0465
1350,NO061,63.51865,8.748574999999999
1351,NO062,64.90270000000001,11.0465
1352,NO07,66.12375,12.4831
1353,NO071,66.12375,12.4831
1354,NO072,70.144,20.5898
1355,NO073,70.29325,22.675849999999997
1356,PL,51.91695,19.1367
1357,PL1,52.173100000000005,20.60145
1358,PL11,51.62935,19.366500000000002
1359,PL113,51.7682,19.4825
1360,PL114,51.768950000000004,19.507550000000002
1361,PL115,51.31975,19.6923
1362,PL116,51.52405,18.6935
1363,PL117,52.01715,19.74315
1364,PL12,52.24665,21.2088
1365,PL127,52.235600000000005,21.063850000000002
1366,PL128,51.4374,21.149050000000003
1367,PL129,52.12780000000001,21.191450000000003
1368,PL12A,51.99305,20.61125
1369,PL12B,52.8269,20.493850000000002
1370,PL12C,52.60835,19.7701
1371,PL12D,52.97155,21.571350000000002
1372,PL12E,52.33785,22.347949999999997
1373,PL2,50.13905,19.7164
1374,PL21,49.842200000000005,20.245449999999998
1375,PL213,50.045100000000005,20.006500000000003
1376,PL214,50.06385,20.100949999999997
1377,PL217,50.04185,20.9247
1378,PL218,49.56285,20.6948
1379,PL219,49.504850000000005,19.992449999999998
1380,PL21A,50.104749999999996,19.50705
1381,PL22,50.24685,18.99255
1382,PL224,50.803200000000004,19.2223
1383,PL225,49.67595,19.02155
1384,PL227,50.07445,18.40435
1385,PL228,50.59085,18.805950000000003
1386,PL229,50.3623,18.62095
1387,PL22A,50.2414,19.019350000000003
1388,PL22B,50.4317,19.453899999999997
1389,PL22C,50.0731,18.941699999999997
1390,PL3,51.69975,21.92935
1391,PL31,51.2697,22.880650000000003
1392,PL311,51.7767,23.033749999999998
1393,PL312,50.80465,23.2915
1394,PL314,51.2761,22.69925
1395,PL315,51.325199999999995,22.146
1396,PL32,49.9097,22.34665
1397,PL323,49.4302,22.067950000000003
1398,PL324,49.9893,22.890900000000002
1399,PL325,50.10875,21.9561
1400,PL326,50.321600000000004,21.916850000000004
1401,PL33,50.765299999999996,20.788600000000002
1402,PL331,50.93795,20.820700000000002
1403,PL332,50.63165,20.788600000000002
1404,PL34,53.33295,22.7684
1405,PL343,53.28415,23.202550000000002
1406,PL344,52.913799999999995,22.7684
1407,PL345,53.798100000000005,22.8622
1408,PL4,52.83905,16.61395
1409,PL41,52.382400000000004,17.4383
1410,PL411,53.11495,16.7166
1411,PL414,52.27995,18.12585
1412,PL415,52.4002,16.9235
1413,PL416,51.6165,17.8
1414,PL417,52.1601,16.55655
1415,PL418,52.412049999999994,16.7641
1416,PL42,53.59685,15.554849999999998
1417,PL424,53.43165,14.632200000000001
1418,PL426,54.19475,16.1125
1419,PL427,53.305,15.70925
1420,PL428,53.4194,14.90805
1421,PL43,52.23955,15.4753
1422,PL431,52.592600000000004,15.25685
1423,PL432,51.86775,15.50315
1424,PL5,50.8874,16.75945
1425,PL51,50.9494,16.309350000000002
1426,PL514,51.122600000000006,16.99125
1427,PL515,51.0595,15.6518
1428,PL516,51.45085,16.2712
1429,PL517,50.562749999999994,16.62025
1430,PL518,51.128150000000005,17.06625
1431,PL52,50.583299999999994,17.8017
1432,PL523,50.583299999999994,17.48385
1433,PL524,50.6736,18.0813
1434,PL6,53.575,19.745600000000003
1435,PL61,53.05695,18.504649999999998
1436,PL613,53.13975,18.3816
1437,PL616,53.27195,19.02065
1438,PL617,52.88455,17.9634
1439,PL618,53.5171,18.018349999999998
1440,PL619,52.65089999999999,18.9499
1441,PL62,53.79125,20.960700000000003
1442,PL621,53.79125,19.770200000000003
1443,PL622,53.8082,20.844
1444,PL623,53.91235,22.10105
1445,PL63,54.1541,18.1738
1446,PL633,54.435,18.6541
1447,PL634,54.46025,18.65755
1448,PL636,54.32715,17.29295
1449,PL637,53.8346,17.607950000000002
1450,PL638,53.88005,18.82605
1451,PT,38.6468,-28.0443
1452,PT1,39.558099999999996,-7.844939999999999
1453,PT11,41.4588,-7.535114999999999
1454,PT111,41.883,-8.48236
1455,PT112,41.61775,-8.431715
1456,PT119,41.4998,-8.2057
1457,PT11A,41.117599999999996,-8.4328
1458,PT11B,41.65925,-7.645745
1459,PT11C,41.2241,-8.150515
1460,PT11D,41.17025,-7.302714999999999
1461,PT11E,41.58675,-6.777335
1462,PT15,37.24405,-8.19171
1463,PT150,37.24405,-8.19171
1464,PT16,39.9761,-8.098755
1465,PT16B,39.3317,-9.159945
1466,PT16D,40.6802,-8.517344999999999
1467,PT16E,40.22245,-8.321684999999999
1468,PT16F,39.77785,-8.579474999999999
1469,PT16G,40.678399999999996,-7.879029999999999
1470,PT16H,39.926249999999996,-7.47555
1471,PT16I,39.58825,-8.29225
1472,PT16J,40.5135,-7.304684999999999
1473,PT17,38.878249999999994,-9.171035
1474,PT170,38.878249999999994,-9.171035
1475,PT18,38.4905,-7.968229999999999
1476,PT181,37.961600000000004,-8.520824999999999
1477,PT184,37.8227,-7.69925
1478,PT185,39.1048,-8.564515
1479,PT186,39.2065,-7.647435
1480,PT187,38.5916,-7.8807100000000005
1481,PT2,38.6468,-28.0443
1482,PT20,38.6468,-28.0443
1483,PT200,38.6468,-28.0443
1484,PT3,32.75175,-17.0062
1485,PT30,32.75175,-17.0062
1486,PT300,32.75175,-17.0062
1487,RO,45.9514,24.988799999999998
1488,RO1,46.7449,23.93505
1489,RO11,47.251000000000005,23.262549999999997
1490,RO111,46.996700000000004,22.121049999999997
1491,RO112,47.17855,24.51165
1492,RO113,46.8793,23.4324
1493,RO114,47.66745,23.9927
1494,RO115,47.7217,22.9103
1495,RO116,47.14815,23.1692
1496,RO12,46.27615,24.558300000000003
1497,RO121,46.0212,23.45395
1498,RO122,45.78415,25.36715
1499,RO123,45.89545,25.9456
1500,RO124,46.63765,25.57725
1501,RO125,46.6078,24.6387
1502,RO126,45.88890000000001,24.267699999999998
1503,RO2,45.99925,27.330199999999998
1504,RO21,47.13135,26.604
1505,RO211,46.433049999999994,26.734
1506,RO212,47.849000000000004,26.745
1507,RO213,47.1983,27.303400000000003
1508,RO214,46.98835,26.45075
1509,RO215,47.5305,25.82385
1510,RO216,46.49679999999999,27.731650000000002
1511,RO22,44.9724,27.893
1512,RO221,45.126450000000006,27.63205
1513,RO222,45.268950000000004,26.753700000000002
1514,RO223,44.2713,28.1327
1515,RO224,45.771950000000004,27.7192
1516,RO225,45.041650000000004,28.85405
1517,RO226,45.7887,26.96705
1518,RO3,44.62355,26.27415
1519,RO31,44.62355,26.27415
1520,RO311,44.99335,24.879849999999998
1521,RO312,44.316950000000006,27.1387
1522,RO313,44.922349999999994,25.558349999999997
1523,RO314,44.116150000000005,25.9483
1524,RO315,44.598600000000005,27.206
1525,RO316,45.1081,26.029049999999998
1526,RO317,44.08055,25.14315
1527,RO32,44.5017,26.1377
1528,RO321,44.43455,26.0961
1529,RO322,44.5017,26.1377
1530,RO4,45.17555,22.57415
1531,RO41,44.64319999999999,23.45005
1532,RO411,44.20715,23.5506
1533,RO412,44.961349999999996,23.20695
1534,RO413,44.60335,22.73555
1535,RO414,44.30055,24.38465
1536,RO415,45.03855,24.06555
1537,RO42,45.62335,21.930799999999998
1538,RO421,46.2789,21.727
1539,RO422,45.13205,22.03565
1540,RO423,45.8024,22.97505
1541,RO424,45.69145,21.407899999999998
1542,SE,57.915400000000005,19.19225
1543,SE1,59.1797,16.685850000000002
1544,SE11,59.47625,18.165399999999998
1545,SE110,59.47625,18.165399999999998
1546,SE12,59.1797,16.45195
1547,SE121,60.0193,17.65435
1548,SE122,59.0737,16.5975
1549,SE123,58.3434,15.6826
1550,SE124,59.37505,15.0424
1551,SE125,59.696799999999996,16.1935
1552,SE2,57.915400000000005,19.19225
1553,SE21,57.915400000000005,19.19225
1554,SE211,57.5331,14.367149999999999
1555,SE212,56.798899999999996,14.5664
1556,SE213,56.77585,16.72385
1557,SE214,57.915400000000005,19.19225
1558,SE22,55.9344,14.24795
1559,SE221,56.23825,15.22025
1560,SE224,55.9344,13.51595
1561,SE23,58.00925,11.636
1562,SE231,56.9602,12.797550000000001
1563,SE232,58.00925,11.636
1564,SE3,63.8928,17.9231
1565,SE31,60.5345,14.607500000000002
1566,SE311,59.8908,13.0835
1567,SE312,61.061099999999996,14.420750000000002
1568,SE313,61.26955,15.98575
1569,SE32,63.356899999999996,15.63055
1570,SE321,63.08245,17.033549999999998
1571,SE322,63.356899999999996,14.486800000000002
1572,SE33,66.2397,19.24055
1573,SE331,64.8823,17.9657
1574,SE332,67.06155000000001,19.76615
1575,SI,46.14935,14.986150000000002
1576,SI0,46.14935,14.986150000000002
1577,SI03,46.149950000000004,15.319600000000001
1578,SI031,46.674350000000004,16.1916
1579,SI032,46.4834,15.8078
1580,SI033,46.52005,15.056999999999999
1581,SI034,46.237899999999996,15.17835
1582,SI035,46.0931,14.95035
1583,SI036,45.94305,15.399899999999999
1584,SI037,45.72305,14.9719
1585,SI038,45.68175,14.31055
1586,SI04,45.9743,14.16205
1587,SI041,46.04715,14.539100000000001
1588,SI042,46.2637,14.125
1589,SI043,46.099450000000004,13.7578
1590,SI044,45.6447,13.85065
1591,SK,48.676649999999995,19.7046
1592,SK0,48.676649999999995,19.7046
1593,SK01,48.330349999999996,17.1858
1594,SK010,48.330349999999996,17.1858
1595,SK02,48.5273,18.0013
1596,SK021,48.3185,17.459699999999998
1597,SK022,48.906,18.08965
1598,SK023,48.2231,18.383850000000002
1599,SK03,48.845749999999995,19.39315
1600,SK031,49.17895,19.1914
1601,SK032,48.50985,19.4713
1602,SK04,48.89245,21.22535
1603,SK041,49.098299999999995,21.22535
1604,SK042,48.6813,21.28255
1605,TR,40.1534,25.83945
1606,TR1,41.019099999999995,29.4359
1607,TR10,41.019099999999995,29.4359
1608,TR100,41.019099999999995,29.4359
1609,TR2,40.1534,25.83945
1610,TR21,41.326350000000005,27.10725
1611,TR211,41.066199999999995,27.4256
1612,TR212,41.29475,26.50705
1613,TR213,41.67315,27.50975
1614,TR22,40.1534,25.83945
1615,TR221,39.792699999999996,27.788899999999998
1616,TR222,40.1534,25.83945
1617,TR3,38.1027,29.00125
1618,TR31,38.6165,27.3669
1619,TR310,38.6165,27.3669
1620,TR32,37.39435,28.5152
1621,TR321,37.73075,27.9191
1622,TR322,37.678650000000005,29.289749999999998
1623,TR323,36.92215,28.488599999999998
1624,TR33,38.82665,29.4112
1625,TR331,38.74315,28.07215
1626,TR332,38.515699999999995,30.6875
1627,TR333,39.32575,29.51375
1628,TR334,38.57825,29.359949999999998
1629,TR4,40.1316,30.3138
1630,TR41,39.84355,30.0687
1631,TR411,40.10435,29.016
1632,TR412,39.611850000000004,31.031950000000002
1633,TR413,40.09035,30.17375
1634,TR42,40.655,30.6701
1635,TR421,40.8635,29.8486
1636,TR422,40.73925,30.45355
1637,TR423,40.86645,31.29245
1638,TR424,40.57825,31.540950000000002
1639,TR425,40.59765,29.1636
1640,TR5,38.52475,32.6271
1641,TR51,39.664249999999996,32.35565
1642,TR510,39.664249999999996,32.35565
1643,TR52,37.80085,32.8311
1644,TR521,37.9913,32.8311
1645,TR522,37.0078,33.24055
1646,TR6,37.206599999999995,33.5104
1647,TR61,37.29105,30.9366
1648,TR611,36.74875,30.9366
1649,TR612,37.901849999999996,30.81875
1650,TR613,37.34855,30.12155
1651,TR62,37.20125,34.50685
1652,TR621,37.45895,35.59425
1653,TR622,36.7162,33.86345
1654,TR63,37.206599999999995,36.7699
1655,TR631,36.4191,36.23485
1656,TR632,37.8846,36.9804
1657,TR633,37.34165,36.2769
1658,TR7,38.9203,35.9935
1659,TR71,38.8243,34.24665
1660,TR711,39.8418,33.71145
1661,TR712,38.50805,33.8137
1662,TR713,37.8655,34.66175
1663,TR714,38.8664,34.62665
1664,TR715,39.302,34.0805
1665,TR72,39.130700000000004,36.4096
1666,TR721,38.52075,35.92185
1667,TR722,39.5353,37.3155
1668,TR723,39.60705,35.090900000000005
1669,TR8,41.018699999999995,34.46405
1670,TR81,41.32825,32.21175
1671,TR811,41.292950000000005,31.797400000000003
1672,TR812,41.19155,32.61565
1673,TR813,41.57705,32.4734
1674,TR82,41.18000000000001,34.03425
1675,TR821,41.42190000000001,33.6667
1676,TR822,40.66615,33.349199999999996
1677,TR823,41.6563,34.871300000000005
1678,TR83,40.83754999999999,35.7743
1679,TR831,41.29445,36.004549999999995
1680,TR832,40.435050000000004,36.537499999999994
1681,TR833,40.6339,34.7209
1682,TR834,40.65995,35.74305
1683,TR9,40.6923,39.633700000000005
1684,TR90,40.6923,39.633700000000005
1685,TR901,40.8103,39.806250000000006
1686,TR902,40.745450000000005,37.417699999999996
1687,TR903,40.5713,38.57855
1688,TR904,40.9293,40.885999999999996
1689,TR905,41.044700000000006,41.88005
1690,TR906,40.32815,39.43915
1691,TRA,40.2551,41.5652
1692,TRA1,39.9784,40.4467
1693,TRA11,40.0476,41.4281
1694,TRA12,39.5448,39.54855
1695,TRA13,40.2561,40.19605
1696,TRA2,40.2551,43.4701
1697,TRA21,39.465999999999994,43.401399999999995
1698,TRA22,40.5231,42.9393
1699,TRA23,39.88105,44.03765
1700,TRA24,41.12705,42.8795
1701,TRB,38.28645,41.0306
1702,TRB1,38.7489,39.29425
1703,TRB11,38.522999999999996,38.211200000000005
1704,TRB12,38.7319,39.36755
1705,TRB13,38.99435,40.63435
1706,TRB14,39.1834,39.58895
1707,TRB2,38.21915,42.95925
1708,TRB21,38.548649999999995,43.59685
1709,TRB22,38.9797,41.93345
1710,TRB23,38.439449999999994,42.3699
1711,TRB24,37.3997,44.05445
1712,TRC,37.68795,39.98555
1713,TRC1,37.431799999999996,37.86425
1714,TRC11,37.116,37.25665
1715,TRC12,37.81325,38.3476
1716,TRC13,36.8548,37.13215
1717,TRC2,37.691,39.6081
1718,TRC21,37.3389,39.0308
1719,TRC22,38.1191,40.2402
1720,TRC3,37.7332,41.68045
1721,TRC31,37.3172,40.8694
1722,TRC32,38.031800000000004,41.42305
1723,TRC33,37.4325,42.53875
1724,TRC34,37.91735,42.1806
1725,UK,60.75945,-0.8700825000000001
1726,UKC,55.13475,-1.740328
1727,UKC1,54.682,-1.5713780000000002
1728,UKC11,54.60505,-1.29852
1729,UKC12,54.5586,-1.0375429999999999
1730,UKC13,54.55265,-1.5520749999999999
1731,UKC14,54.682,-1.79704
1732,UKC2,55.30115,-2.01856
1733,UKC21,55.30115,-2.07572
1734,UKC22,54.97825,-1.6082450000000001
1735,UKC23,54.872150000000005,-1.4533550000000002
1736,UKD,54.086200000000005,-2.76159
1737,UKD1,54.64135,-2.8918850000000003
1738,UKD11,54.569,-3.2983200000000004
1739,UKD12,54.64135,-2.7133000000000003
1740,UKD3,53.5199,-2.32004
1741,UKD33,53.43775,-2.238495
1742,UKD34,53.4456,-2.3733049999999998
1743,UKD35,53.43475,-2.102055
1744,UKD36,53.5385,-2.5343549999999997
1745,UKD37,53.587599999999995,-2.14434
1746,UKD4,53.86535,-2.55173
1747,UKD41,53.7039,-2.466395
1748,UKD42,53.82515,-3.02696
1749,UKD44,54.0265,-2.754385
1750,UKD45,53.8635,-2.6209249999999997
1751,UKD46,53.8097,-2.255935
1752,UKD47,53.6254,-2.778995
1753,UKD6,53.22175,-2.5490449999999996
1754,UKD61,53.39135,-2.55996
1755,UKD62,53.191500000000005,-2.370145
1756,UKD63,53.1689,-2.729845
1757,UKD7,53.369600000000005,-3.064465
1758,UKD71,53.42615,-2.749635
1759,UKD72,53.40335,-2.91771
1760,UKD73,53.567949999999996,-2.99672
1761,UKD74,53.369600000000005,-3.064465
1762,UKE,53.93545,-1.211485
1763,UKE1,53.80505000000001,-0.480885
1764,UKE11,53.76645,-0.33461799999999997
1765,UKE12,53.8924,-0.480885
1766,UKE13,53.57495,-0.45907000000000003
1767,UKE2,54.0903,-1.38858
1768,UKE21,53.965149999999994,-1.0716035
1769,UKE22,54.0903,-1.38858
1770,UKE3,53.48375,-1.34373
1771,UKE31,53.4838,-1.34373
1772,UKE32,53.3962,-1.56305
1773,UKE4,53.73635,-1.68601
1774,UKE41,53.85405,-1.850845
1775,UKE42,53.8168,-1.5472200000000003
1776,UKE44,53.6734,-1.8721700000000001
1777,UKE45,53.674499999999995,-1.41146
1778,UKF,52.801050000000004,-0.8376550000000001
1779,UKF1,53.1194,-1.3485800000000001
1780,UKF11,52.9136,-1.4690500000000002
1781,UKF12,53.20495,-1.3827349999999998
1782,UKF13,53.1194,-1.6353400000000002
1783,UKF14,52.96095,-1.166425
1784,UKF15,53.2315,-1.00098
1785,UKF16,52.9464,-1.0778945
1786,UKF2,52.481300000000005,-0.9695265
1787,UKF21,52.63305,-1.118765
1788,UKF22,52.686800000000005,-1.0139495
1789,UKF24,52.222750000000005,-1.018644
1790,UKF25,52.41595,-0.6213919999999999
1791,UKF3,53.128299999999996,-0.224225
1792,UKF30,53.128299999999996,-0.224225
1793,UKG,52.5199,-2.203825
1794,UKG1,52.25675,-2.157
1795,UKG11,52.10725,-2.7432499999999997
1796,UKG12,52.21105,-2.2153400000000003
1797,UKG13,52.3374,-1.55832
1798,UKG2,52.7603,-2.410495
1799,UKG21,52.7208,-2.48983
1800,UKG22,52.652699999999996,-2.734215
1801,UKG23,53.01815,-2.15996
1802,UKG24,52.8219,-2.028125
1803,UKG3,52.5129,-1.812965
1804,UKG31,52.4845,-1.8852300000000002
1805,UKG32,52.44030000000001,-1.733735
1806,UKG33,52.41615,-1.512585
1807,UKG36,52.492149999999995,-2.1024399999999996
1808,UKG37,52.507450000000006,-2.00759
1809,UKG38,52.60275,-1.9617499999999999
1810,UKG39,52.5852,-2.1262350000000003
1811,UKH,52.2221,0.50539
1812,UKH1,52.46825,0.6302645
1813,UKH11,52.5838,-0.25370925000000005
1814,UKH12,52.3719,0.00887899999999997
1815,UKH14,52.2405,1.049582
1816,UKH15,52.66565,1.3688159999999998
1817,UKH16,52.712,0.9145929999999999
1818,UKH17,52.5769,1.116755
1819,UKH2,51.961349999999996,-0.2750055
1820,UKH21,51.89485,-0.4272865
1821,UKH23,51.8401,-0.2750055
1822,UKH24,52.197,-0.458921
1823,UKH25,52.00555,-0.423239
1824,UKH3,51.772800000000004,0.6395105
1825,UKH31,51.55355,0.7240154999999999
1826,UKH32,51.5112,0.375985
1827,UKH34,51.908699999999996,0.8408515
1828,UKH35,51.85625,0.253187
1829,UKH36,51.71105,0.5731255
1830,UKH37,51.58555,0.6704145
1831,UKI,51.4868,-0.09829349999999998
1832,UKI3,51.4958,-0.166192
1833,UKI31,51.536500000000004,-0.14590450000000002
1834,UKI32,51.5107,-0.16241499999999998
1835,UKI33,51.502300000000005,-0.190693
1836,UKI34,51.45215,-0.19117100000000004
1837,UKI4,51.511250000000004,-0.037111750000000006
1838,UKI41,51.53815,-0.003723749999999998
1839,UKI42,51.503550000000004,-0.015773850000000002
1840,UKI43,51.56525,-0.10630275
1841,UKI44,51.46445,-0.03994974999999999
1842,UKI45,51.460350000000005,-0.1093025
1843,UKI5,51.5447,0.065516
1844,UKI51,51.4621,0.09636275
1845,UKI52,51.552499999999995,0.19073700000000002
1846,UKI53,51.5953,0.03855299999999999
1847,UKI54,51.64325,-0.09696325
1848,UKI6,51.36715,-0.09087599999999998
1849,UKI61,51.36715,0.03512925
1850,UKI62,51.37065,-0.07708974999999998
1851,UKI63,51.37935,-0.22393649999999998
1852,UKI7,51.53115,-0.3241945
1853,UKI71,51.611850000000004,-0.221571
1854,UKI72,51.56415,-0.263473
1855,UKI73,51.52815,-0.3324055
1856,UKI74,51.5463,-0.3883815
1857,UKI75,51.44755,-0.34071700000000005
1858,UKJ,50.667,-1.328135
1859,UKJ1,51.7622,-1.1047295
1860,UKJ11,51.4508,-1.0373394999999999
1861,UKJ12,52.0821,-0.736229
1862,UKJ13,51.7808,-0.8153195
1863,UKJ14,51.814,-1.294749
1864,UKJ2,51.09585,-0.041898999999999964
1865,UKJ21,50.843050000000005,-0.14155974999999998
1866,UKJ22,50.93875,0.359902
1867,UKJ25,51.27785,-0.583272
1868,UKJ26,51.23715,-0.19228175000000003
1869,UKJ27,50.9085,-0.5772959999999999
1870,UKJ28,51.0018,-0.27067075
1871,UKJ3,50.667,-1.328135
1872,UKJ31,50.81825,-1.0691799999999998
1873,UKJ32,50.913799999999995,-1.39955
1874,UKJ34,50.667,-1.328135
1875,UKJ35,50.8891,-1.252415
1876,UKJ36,51.0263,-1.3551315
1877,UKJ37,51.2568,-1.09907
1878,UKJ4,51.19705,0.74609175
1879,UKJ41,51.3965,0.560882
1880,UKJ43,51.402550000000005,0.321126
1881,UKJ44,51.1456,1.1143755
1882,UKJ45,51.162099999999995,0.7037545000000001
1883,UKJ46,51.2104,0.34141175
1884,UKK,51.0379,-3.60755
1885,UKK1,51.528800000000004,-2.245615
1886,UKK11,51.4732,-2.6142250000000002
1887,UKK12,51.47515,-2.632745
1888,UKK13,51.8451,-2.16572
1889,UKK14,51.59545,-1.73018
1890,UKK15,51.3087,-1.9314
1891,UKK2,50.9207,-2.763395
1892,UKK21,50.75605,-1.8906649999999998
1893,UKK22,50.7963,-2.3231900000000003
1894,UKK23,51.07485,-3.040035
1895,UKK3,50.4461,-4.947175
1896,UKK30,50.4461,-4.947175
1897,UKK4,50.7173,-3.7163000000000004
1898,UKK41,50.403499999999994,-4.130205
1899,UKK42,50.44775,-3.555405
1900,UKK43,50.7173,-3.7163000000000004
1901,UKL,52.404250000000005,-3.9852299999999996
1902,UKL1,52.448499999999996,-4.139595
1903,UKL11,53.2769,-4.36841
1904,UKL12,52.89505,-4.10217
1905,UKL13,53.10875,-3.560815
1906,UKL14,52.07965,-4.48369
1907,UKL15,51.66945,-3.4144
1908,UKL16,51.680899999999994,-3.1467
1909,UKL17,51.62885,-3.7039999999999997
1910,UKL18,51.65425,-4.08185
1911,UKL2,52.36665,-3.28841
1912,UKL21,51.742549999999994,-2.903775
1913,UKL22,51.46695,-3.3602749999999997
1914,UKL23,53.1211,-3.063705
1915,UKL24,52.32355,-3.440665
1916,UKM,60.75945,-0.8700825000000001
1917,UKM2,56.04055,-3.444415
1918,UKM21,56.7156,-2.8987299999999996
1919,UKM22,56.2228,-3.243615
1920,UKM23,55.8998,-2.86782
1921,UKM24,55.52725,-2.78694
1922,UKM25,55.9069,-3.2609150000000002
1923,UKM26,55.99785,-3.7679199999999993
1924,UKM27,56.4692,-3.953195
1925,UKM28,55.8867,-3.6047599999999997
1926,UKM3,55.4915,-4.02098
1927,UKM31,56.116749999999996,-4.463975
1928,UKM32,55.05165,-4.02098
1929,UKM33,55.531499999999994,-4.431155
1930,UKM34,55.84354999999999,-4.2354199999999995
1931,UKM35,55.81845,-4.556514999999999
1932,UKM36,55.881600000000006,-3.94846
1933,UKM37,55.284000000000006,-4.729115
1934,UKM38,55.5633,-3.8394500000000003
1935,UKM5,57.2252,-2.795535
1936,UKM50,57.2252,-2.795535
1937,UKM6,60.75945,-0.8700825000000001
1938,UKM61,58.00395,-4.44867
1939,UKM62,57.26015,-3.96667
1940,UKM63,55.96215,-5.89198
1941,UKM64,57.58765,-7.305655
1942,UKM65,58.851749999999996,-3.30244
1943,UKM66,60.75945,-0.8700825000000001
1944,UKN,54.6311,-6.80526
1945,UKN0,54.6311,-6.80526
1946,UKN01,54.59505,-5.92741
1947,UKN02,54.75325,-5.896710000000001
1948,UKN03,54.6207,-6.010585
1949,UKN04,54.9238,-6.94895
1950,UKN05,54.4708,-7.026064999999999
